id,ent_origine,client,quantity,delivery_date,shipping_costs,delivery_state
15783,36,2344,1.35,2020-11-4,0.0,livre
15784,14,3029,5.41,2020-10-18,0.0,livre
15785,35,7747,5.43,2020-11-17,0.0,livre
15786,13,5413,1.66,2020-9-19,0.0,livre
15787,11,661,3.95,2020-8-16,0.0,livre
15788,29,1189,5.43,2020-7-14,0.0,livre
15789,6,8245,0.48,2020-4-17,0.0,livre
15790,38,6944,4.72,2020-4-12,0.0,livre
15791,22,241,4.52,2020-1-22,0.0,livre
15792,13,3295,8.78,2020-7-5,0.0,livre
15793,11,2053,6.11,2020-10-15,0.0,livre
15794,45,2667,2.37,2020-2-29,0.0,livre
15795,45,5045,3.21,2020-12-30,0.0,en cour
15796,7,7269,1.74,2020-6-21,0.0,livre
15797,21,2877,0.83,2020-10-13,0.0,livre
15798,19,4174,7.3,2020-6-6,0.0,livre
15799,49,6151,7.63,2020-12-28,0.0,en cour
15800,45,6779,3.79,2020-8-31,0.0,livre
15801,33,1641,3.97,2020-1-25,0.0,livre
15802,29,2930,0.08,2020-10-29,0.0,livre
15803,0,7575,7.11,2020-3-25,0.0,livre
15804,33,6573,2.81,2020-5-27,0.0,livre
15805,47,5470,2.54,2020-9-11,0.0,livre
15806,50,5457,4.03,2020-2-9,0.0,livre
15807,47,4093,6.16,2020-5-28,0.0,livre
15808,27,6129,8.19,2020-8-26,0.0,livre
15809,43,4573,1.16,2020-8-10,0.0,livre
15810,1,3830,6.39,2020-10-15,0.0,livre
15811,40,5599,1.52,2020-8-5,0.0,livre
15812,19,4782,4.86,2020-10-6,0.0,livre
15813,28,1320,7.38,2020-5-26,0.0,livre
15814,15,2412,8.41,2020-11-3,0.0,livre
15815,32,1634,8.97,2020-12-20,0.0,en cour
15816,39,6483,7.45,2020-7-2,0.0,livre
15817,36,2981,8.49,2020-2-8,0.0,livre
15818,36,5799,0.49,2020-9-10,0.0,livre
15819,14,6744,0.42,2020-5-22,0.0,livre
15820,14,6659,2.37,2020-2-29,0.0,livre
15821,12,6621,2.96,2020-11-26,0.0,livre
15822,30,5623,3.91,2020-4-21,0.0,livre
15823,38,6099,5.72,2020-1-12,0.0,livre
15824,33,5798,4.3,2020-12-2,0.0,en cour
15825,39,2781,9.99,2020-12-8,0.0,en cour
15826,32,1413,8.94,2020-1-5,0.0,livre
15827,42,4934,8.69,2020-1-27,0.0,livre
15828,18,2511,8.55,2020-2-10,0.0,livre
15829,22,497,4.63,2020-11-28,0.0,livre
15830,7,7573,5.85,2020-2-5,0.0,livre
15831,12,2834,2.35,2020-10-1,0.0,livre
15832,45,5614,2.15,2020-11-18,0.0,livre
15833,23,8043,7.92,2020-9-26,0.0,livre
15834,45,6259,0.67,2020-3-11,0.0,livre
15835,30,126,0.29,2020-4-29,0.0,livre
15836,31,1558,2.33,2020-7-25,0.0,livre
15837,46,7702,4.77,2020-5-10,0.0,livre
15838,49,5059,2.57,2020-11-28,0.0,livre
15839,4,377,9.75,2020-3-24,0.0,livre
15840,30,7706,4.36,2020-11-30,0.0,livre
15841,8,7676,1.81,2020-3-17,0.0,livre
15842,42,7502,6.64,2020-12-5,0.0,en cour
15843,47,7854,1.0,2020-3-1,0.0,livre
15844,8,7543,2.24,2020-7-5,0.0,livre
15845,23,8539,3.06,2020-10-17,0.0,livre
15846,41,4977,8.93,2020-2-8,0.0,livre
15847,12,8598,8.51,2020-4-25,0.0,livre
15848,33,5926,4.07,2020-8-26,0.0,livre
15849,28,394,7.58,2020-10-21,0.0,livre
15850,10,8981,6.39,2020-10-18,0.0,livre
15851,11,3869,3.39,2020-2-12,0.0,livre
15852,38,7350,3.08,2020-6-22,0.0,livre
15853,40,4304,0.47,2020-3-21,0.0,livre
15854,44,5329,3.79,2020-3-12,0.0,livre
15855,40,4587,5.5,2020-1-22,0.0,livre
15856,3,2509,5.64,2020-10-13,0.0,livre
15857,8,4166,4.78,2020-4-16,0.0,livre
15858,41,7894,1.98,2020-3-31,0.0,livre
15859,4,4333,0.86,2020-4-11,0.0,livre
15860,47,8474,0.9,2020-3-26,0.0,livre
15861,29,1487,7.6,2020-10-14,0.0,livre
15862,23,8291,1.8,2020-3-30,0.0,livre
15863,4,4229,8.08,2020-1-26,0.0,livre
15864,0,8426,7.38,2020-10-1,0.0,livre
15865,28,379,4.99,2020-12-20,0.0,en cour
15866,39,719,1.87,2020-3-26,0.0,livre
15867,18,1751,8.95,2020-10-29,0.0,livre
15868,47,6619,3.59,2020-4-29,0.0,livre
15869,8,544,5.72,2020-11-1,0.0,livre
15870,44,6866,6.9,2020-12-16,0.0,en cour
15871,16,2446,0.2,2020-1-8,0.0,livre
15872,27,3771,9.61,2020-7-16,0.0,livre
15873,11,8112,8.28,2020-4-29,0.0,livre
15874,26,3780,6.88,2020-4-24,0.0,livre
15875,20,693,8.61,2020-3-8,0.0,livre
15876,15,3865,6.2,2020-4-30,0.0,livre
15877,32,5576,7.01,2020-6-15,0.0,livre
15878,15,5390,3.27,2020-1-17,0.0,livre
15879,24,4365,0.78,2020-6-26,0.0,livre
15880,42,3542,4.52,2020-5-26,0.0,livre
15881,23,1115,8.64,2020-10-29,0.0,livre
15882,50,8951,1.79,2020-9-26,0.0,livre
15883,44,1515,4.83,2020-5-28,0.0,livre
15884,11,3314,5.61,2020-8-13,0.0,livre
15885,32,6180,3.81,2020-11-9,0.0,livre
15886,44,6722,7.56,2020-1-3,0.0,livre
15887,35,6245,2.76,2020-6-10,0.0,livre
15888,38,7278,1.91,2020-11-17,0.0,livre
15889,23,1182,7.1,2020-12-21,0.0,en cour
15890,38,4883,5.37,2020-9-4,0.0,livre
15891,19,480,1.24,2020-3-4,0.0,livre
15892,0,8488,5.09,2020-7-8,0.0,livre
15893,3,3581,2.53,2020-6-24,0.0,livre
15894,19,4602,7.28,2020-2-2,0.0,livre
15895,6,4686,6.97,2020-5-3,0.0,livre
15896,40,115,2.88,2020-7-11,0.0,livre
15897,49,4551,4.21,2020-6-2,0.0,livre
15898,8,1649,3.67,2020-4-27,0.0,livre
15899,5,5463,2.76,2020-6-30,0.0,livre
15900,20,1363,6.25,2020-1-22,0.0,livre
15901,11,4364,2.75,2020-8-4,0.0,livre
15902,1,6812,9.8,2020-12-20,0.0,en cour
15903,1,5737,3.24,2020-1-2,0.0,livre
15904,25,2756,8.86,2020-4-12,0.0,livre
15905,30,3714,1.09,2020-10-6,0.0,livre
15906,7,7385,0.5,2020-6-28,0.0,livre
15907,11,1409,5.34,2020-5-26,0.0,livre
15908,37,5664,0.65,2020-6-9,0.0,livre
15909,43,6200,5.06,2020-8-8,0.0,livre
15910,21,8111,6.56,2020-8-4,0.0,livre
15911,11,3255,9.74,2020-3-28,0.0,livre
15912,30,7582,2.77,2020-8-13,0.0,livre
15913,34,4889,9.19,2020-11-15,0.0,livre
15914,45,521,9.47,2020-4-17,0.0,livre
15915,36,8466,9.4,2020-1-29,0.0,livre
15916,7,8822,2.3,2020-12-10,0.0,en cour
15917,5,3234,1.96,2020-3-21,0.0,livre
15918,1,6711,3.06,2020-1-17,0.0,livre
15919,4,5077,0.56,2020-3-17,0.0,livre
15920,41,7855,5.11,2020-4-5,0.0,livre
15921,17,8483,9.97,2020-8-14,0.0,livre
15922,14,7778,7.27,2020-12-26,0.0,en cour
15923,13,4252,3.1,2020-2-6,0.0,livre
15924,39,6516,4.13,2020-9-7,0.0,livre
15925,2,5007,5.98,2020-8-6,0.0,livre
15926,5,6672,4.62,2020-7-25,0.0,livre
15927,3,5178,9.34,2020-5-8,0.0,livre
15928,10,6078,2.81,2020-3-11,0.0,livre
15929,21,6770,1.18,2020-5-7,0.0,livre
15930,17,303,1.29,2020-12-13,0.0,en cour
15931,21,7663,6.63,2020-12-18,0.0,en cour
15932,34,8729,2.42,2020-3-25,0.0,livre
15933,39,8311,1.83,2020-5-21,0.0,livre
15934,27,3520,8.42,2020-7-25,0.0,livre
15935,34,1983,2.0,2020-1-31,0.0,livre
15936,33,280,6.88,2020-3-4,0.0,livre
15937,13,4569,6.68,2020-7-9,0.0,livre
15938,2,4996,5.28,2020-11-25,0.0,livre
15939,32,1781,6.0,2020-12-23,0.0,en cour
15940,25,4076,7.39,2020-11-22,0.0,livre
15941,5,380,8.39,2020-8-26,0.0,livre
15942,5,6204,8.11,2020-3-23,0.0,livre
15943,2,6808,8.41,2020-3-2,0.0,livre
15944,41,2494,8.66,2020-9-10,0.0,livre
15945,43,5501,4.16,2020-12-4,0.0,en cour
15946,18,3453,7.45,2020-8-3,0.0,livre
15947,42,2710,8.47,2020-9-27,0.0,livre
15948,15,8649,9.73,2020-5-10,0.0,livre
15949,13,2413,9.82,2020-9-26,0.0,livre
15950,17,149,4.52,2020-4-28,0.0,livre
15951,23,3295,3.0,2020-4-19,0.0,livre
15952,21,8575,6.97,2020-8-26,0.0,livre
15953,19,6677,8.45,2020-4-18,0.0,livre
15954,12,2662,8.48,2020-5-16,0.0,livre
15955,38,6062,7.21,2020-10-27,0.0,livre
15956,21,7327,7.08,2020-2-3,0.0,livre
15957,23,1136,1.14,2020-7-25,0.0,livre
15958,31,2532,2.28,2020-5-19,0.0,livre
15959,40,4702,8.74,2020-8-6,0.0,livre
15960,32,8923,1.32,2020-12-1,0.0,en cour
15961,47,7387,8.51,2020-10-8,0.0,livre
15962,35,8633,4.21,2020-11-10,0.0,livre
15963,24,3119,3.86,2020-3-28,0.0,livre
15964,19,5986,3.99,2020-12-17,0.0,en cour
15965,39,2325,5.03,2020-10-1,0.0,livre
15966,30,2356,5.24,2020-3-14,0.0,livre
15967,43,4150,2.26,2020-7-29,0.0,livre
15968,26,7102,7.98,2020-3-31,0.0,livre
15969,22,1088,7.67,2020-6-23,0.0,livre
15970,0,7257,1.76,2020-4-30,0.0,livre
15971,23,3878,9.2,2020-2-16,0.0,livre
15972,8,8767,0.47,2020-7-2,0.0,livre
15973,47,7022,6.79,2020-8-23,0.0,livre
15974,19,4481,1.78,2020-11-20,0.0,livre
15975,5,6940,4.39,2020-1-4,0.0,livre
15976,40,3268,8.07,2020-12-20,0.0,en cour
15977,40,5879,2.69,2020-1-25,0.0,livre
15978,50,3669,1.54,2020-1-25,0.0,livre
15979,17,6164,7.05,2020-11-29,0.0,livre
15980,25,7779,6.83,2020-1-27,0.0,livre
15981,50,3581,5.06,2020-2-7,0.0,livre
15982,14,8309,4.3,2020-3-2,0.0,livre
15983,8,3692,9.55,2020-4-4,0.0,livre
15984,24,4592,4.54,2020-7-20,0.0,livre
15985,30,7968,2.27,2020-11-4,0.0,livre
15986,50,6697,9.71,2020-1-2,0.0,livre
15987,29,3387,8.63,2020-1-31,0.0,livre
15988,3,4522,8.78,2020-7-22,0.0,livre
15989,37,8060,2.22,2020-6-15,0.0,livre
15990,0,7314,8.42,2020-5-8,0.0,livre
15991,25,6496,8.39,2020-11-6,0.0,livre
15992,37,26,3.78,2020-6-15,0.0,livre
15993,41,3493,6.64,2020-9-4,0.0,livre
15994,6,3086,0.88,2020-6-29,0.0,livre
15995,8,1334,4.42,2020-11-14,0.0,livre
15996,9,1950,7.08,2020-1-3,0.0,livre
15997,43,1655,3.82,2020-11-5,0.0,livre
15998,29,7624,6.01,2020-6-16,0.0,livre
15999,12,2103,7.43,2020-3-2,0.0,livre
16000,3,3313,0.32,2020-2-9,0.0,livre
16001,1,6220,8.53,2020-8-6,0.0,livre
16002,45,2812,5.59,2020-4-19,0.0,livre
16003,15,1074,7.81,2020-5-24,0.0,livre
16004,39,3600,3.07,2020-12-11,0.0,en cour
16005,32,2592,9.79,2020-7-17,0.0,livre
16006,48,1392,7.46,2020-1-19,0.0,livre
16007,39,6009,2.94,2020-1-5,0.0,livre
16008,18,6219,3.67,2020-12-6,0.0,en cour
16009,10,8010,4.18,2020-1-19,0.0,livre
16010,19,2980,2.2,2020-3-12,0.0,livre
16011,41,8200,8.82,2020-4-22,0.0,livre
16012,45,2576,5.52,2020-9-9,0.0,livre
16013,19,3045,5.36,2020-9-11,0.0,livre
16014,24,5002,3.01,2020-12-21,0.0,en cour
16015,24,1828,0.86,2020-3-15,0.0,livre
16016,49,3816,4.74,2020-12-26,0.0,en cour
16017,3,440,3.95,2020-12-13,0.0,en cour
16018,31,2177,2.54,2020-3-10,0.0,livre
16019,5,853,0.81,2020-2-7,0.0,livre
16020,36,6894,5.11,2020-6-13,0.0,livre
16021,50,8287,2.86,2020-9-19,0.0,livre
16022,17,4461,6.97,2020-3-17,0.0,livre
16023,5,8387,5.35,2020-5-31,0.0,livre
16024,35,4966,2.3,2020-12-21,0.0,en cour
16025,10,5495,4.77,2020-4-4,0.0,livre
16026,21,7886,6.72,2020-5-29,0.0,livre
16027,25,1978,0.18,2020-6-3,0.0,livre
16028,48,2918,8.17,2020-10-13,0.0,livre
16029,4,6850,0.82,2020-2-13,0.0,livre
16030,20,5210,9.94,2020-11-26,0.0,livre
16031,31,5316,9.22,2020-12-29,0.0,en cour
16032,7,8015,4.27,2020-3-1,0.0,livre
16033,24,127,2.61,2020-7-28,0.0,livre
16034,6,2365,8.03,2020-1-4,0.0,livre
16035,3,4972,7.31,2020-7-15,0.0,livre
16036,2,4197,8.1,2020-3-10,0.0,livre
16037,37,5828,9.94,2020-7-26,0.0,livre
16038,31,277,9.34,2020-7-18,0.0,livre
16039,0,3264,3.0,2020-1-28,0.0,livre
16040,37,546,4.24,2020-12-22,0.0,en cour
16041,39,830,2.76,2020-10-20,0.0,livre
16042,44,578,0.07,2020-10-16,0.0,livre
16043,8,6358,0.5,2020-10-9,0.0,livre
16044,11,5729,3.64,2020-6-6,0.0,livre
16045,8,7722,4.73,2020-5-19,0.0,livre
16046,34,8067,5.97,2020-1-18,0.0,livre
16047,8,260,1.54,2020-2-28,0.0,livre
16048,30,3861,7.42,2020-11-10,0.0,livre
16049,38,4747,8.16,2020-6-25,0.0,livre
16050,48,4495,7.33,2020-6-28,0.0,livre
16051,15,3284,4.36,2020-11-10,0.0,livre
16052,26,2398,5.65,2020-4-16,0.0,livre
16053,24,4539,6.42,2020-5-8,0.0,livre
16054,33,5360,7.68,2020-7-31,0.0,livre
16055,14,2074,5.31,2020-11-28,0.0,livre
16056,3,1831,9.08,2020-5-17,0.0,livre
16057,11,7790,3.83,2020-11-12,0.0,livre
16058,10,8347,9.41,2020-1-10,0.0,livre
16059,12,1086,9.15,2020-8-25,0.0,livre
16060,41,1715,8.54,2020-7-28,0.0,livre
16061,21,5330,8.73,2020-1-11,0.0,livre
16062,29,3874,9.6,2020-12-31,0.0,en cour
16063,23,4513,3.82,2020-1-3,0.0,livre
16064,0,5907,7.38,2020-7-7,0.0,livre
16065,6,1502,9.14,2020-3-10,0.0,livre
16066,8,4313,2.35,2020-10-27,0.0,livre
16067,6,5474,9.54,2020-12-16,0.0,en cour
16068,15,4508,5.87,2020-4-24,0.0,livre
16069,29,2973,0.08,2020-1-12,0.0,livre
16070,36,2575,5.9,2020-4-26,0.0,livre
16071,44,4461,1.59,2020-10-10,0.0,livre
16072,44,2750,4.48,2020-6-21,0.0,livre
16073,33,4879,3.12,2020-9-21,0.0,livre
16074,48,159,2.41,2020-10-8,0.0,livre
16075,8,7292,5.47,2020-8-3,0.0,livre
16076,34,5885,4.4,2020-10-14,0.0,livre
16077,33,1585,9.73,2020-9-7,0.0,livre
16078,6,7037,6.98,2020-4-14,0.0,livre
16079,23,6064,4.93,2020-10-2,0.0,livre
16080,41,1862,2.35,2020-10-27,0.0,livre
16081,48,7268,8.97,2020-12-25,0.0,en cour
16082,0,3084,9.52,2020-3-27,0.0,livre
16083,49,344,1.0,2020-6-30,0.0,livre
16084,18,6535,2.95,2020-1-16,0.0,livre
16085,31,7842,5.02,2020-10-29,0.0,livre
16086,50,5542,5.56,2020-3-11,0.0,livre
16087,22,6470,8.76,2020-5-4,0.0,livre
16088,6,8022,9.1,2020-12-21,0.0,en cour
16089,19,1716,8.21,2020-7-18,0.0,livre
16090,36,5446,8.86,2020-1-4,0.0,livre
16091,15,7301,6.61,2020-3-30,0.0,livre
16092,23,7755,8.77,2020-9-3,0.0,livre
16093,40,3689,1.54,2020-11-25,0.0,livre
16094,44,2909,2.95,2020-4-26,0.0,livre
16095,13,4583,7.68,2020-2-28,0.0,livre
16096,1,6082,1.63,2020-11-19,0.0,livre
16097,1,2865,1.2,2020-11-4,0.0,livre
16098,32,8166,8.64,2020-10-8,0.0,livre
16099,8,5791,7.07,2020-8-13,0.0,livre
16100,3,3819,2.43,2020-3-9,0.0,livre
16101,38,342,3.98,2020-5-6,0.0,livre
16102,18,5225,7.19,2020-9-16,0.0,livre
16103,18,266,3.6,2020-3-11,0.0,livre
16104,33,8436,8.28,2020-1-17,0.0,livre
16105,20,1416,8.3,2020-10-28,0.0,livre
16106,39,6969,0.05,2020-11-24,0.0,livre
16107,8,1334,9.98,2020-7-14,0.0,livre
16108,20,7905,3.61,2020-6-4,0.0,livre
16109,4,253,3.44,2020-6-19,0.0,livre
16110,16,4650,1.06,2020-7-12,0.0,livre
16111,31,6064,1.88,2020-10-17,0.0,livre
16112,41,1075,0.48,2020-11-30,0.0,livre
16113,4,2213,5.11,2020-6-19,0.0,livre
16114,43,8123,4.84,2020-12-29,0.0,en cour
16115,23,7889,6.06,2020-2-20,0.0,livre
16116,20,2830,8.22,2020-9-14,0.0,livre
16117,12,3909,7.72,2020-7-8,0.0,livre
16118,22,7235,3.59,2020-2-13,0.0,livre
16119,13,3546,0.99,2020-10-26,0.0,livre
16120,21,3345,0.19,2020-6-27,0.0,livre
16121,20,7162,5.09,2020-8-17,0.0,livre
16122,24,5971,9.28,2020-5-16,0.0,livre
16123,35,6273,0.61,2020-4-3,0.0,livre
16124,34,6116,1.7,2020-8-25,0.0,livre
16125,48,5623,8.7,2020-1-26,0.0,livre
16126,0,5476,3.22,2020-3-4,0.0,livre
16127,34,1185,6.9,2020-3-30,0.0,livre
16128,4,8081,7.68,2020-3-27,0.0,livre
16129,21,3908,2.9,2020-12-4,0.0,en cour
16130,0,5524,1.38,2020-3-26,0.0,livre
16131,25,4916,2.93,2020-12-22,0.0,en cour
16132,29,366,8.11,2020-7-24,0.0,livre
16133,26,7687,8.15,2020-3-8,0.0,livre
16134,23,3744,9.8,2020-6-1,0.0,livre
16135,43,4370,1.25,2020-1-24,0.0,livre
16136,22,4420,4.82,2020-9-1,0.0,livre
16137,11,7628,2.76,2020-3-9,0.0,livre
16138,2,344,2.33,2020-6-12,0.0,livre
16139,14,4079,0.06,2020-9-16,0.0,livre
16140,35,1119,0.31,2020-9-25,0.0,livre
16141,46,4161,3.08,2020-7-25,0.0,livre
16142,4,6039,3.16,2020-7-30,0.0,livre
16143,10,8626,4.37,2020-8-25,0.0,livre
16144,19,1499,0.2,2020-8-5,0.0,livre
16145,4,1969,3.56,2020-6-30,0.0,livre
16146,13,1460,2.04,2020-8-30,0.0,livre
16147,10,4970,6.46,2020-10-4,0.0,livre
16148,17,1476,6.3,2020-10-25,0.0,livre
16149,9,623,1.84,2020-5-1,0.0,livre
16150,29,7685,5.03,2020-12-3,0.0,en cour
16151,32,492,2.08,2020-1-6,0.0,livre
16152,37,2705,1.48,2020-9-3,0.0,livre
16153,18,1385,6.05,2020-8-1,0.0,livre
16154,37,6120,4.44,2020-12-18,0.0,en cour
16155,5,5819,9.03,2020-2-11,0.0,livre
16156,15,1152,6.2,2020-7-16,0.0,livre
16157,7,3739,9.27,2020-6-11,0.0,livre
16158,47,2243,6.57,2020-3-13,0.0,livre
16159,5,7752,1.9,2020-10-10,0.0,livre
16160,24,8097,9.61,2020-1-10,0.0,livre
16161,40,6884,8.32,2020-6-23,0.0,livre
16162,6,4565,9.33,2020-6-2,0.0,livre
16163,7,921,4.31,2020-2-13,0.0,livre
16164,12,212,8.93,2020-12-9,0.0,en cour
16165,9,5161,7.12,2020-10-19,0.0,livre
16166,35,3413,2.2,2020-1-25,0.0,livre
16167,50,480,8.55,2020-7-27,0.0,livre
16168,19,6330,8.97,2020-4-7,0.0,livre
16169,20,6654,9.59,2020-7-13,0.0,livre
16170,36,989,8.39,2020-12-27,0.0,en cour
16171,18,2046,7.12,2020-7-25,0.0,livre
16172,41,1190,5.56,2020-12-16,0.0,en cour
16173,47,5217,0.22,2020-10-31,0.0,livre
16174,27,8333,0.69,2020-11-1,0.0,livre
16175,50,6519,7.28,2020-9-13,0.0,livre
16176,12,7794,4.87,2020-2-21,0.0,livre
16177,35,2439,2.75,2020-7-4,0.0,livre
16178,15,7687,5.52,2020-4-23,0.0,livre
16179,50,761,6.6,2020-11-21,0.0,livre
16180,6,6047,3.31,2020-8-4,0.0,livre
16181,43,4499,2.67,2020-7-15,0.0,livre
16182,41,8905,6.41,2020-2-22,0.0,livre
16183,50,2015,2.22,2020-4-8,0.0,livre
16184,2,6996,5.13,2020-5-5,0.0,livre
16185,46,945,8.68,2020-7-7,0.0,livre
16186,9,2941,1.67,2020-3-19,0.0,livre
16187,34,3593,6.77,2020-2-6,0.0,livre
16188,46,2346,5.5,2020-11-28,0.0,livre
16189,3,7010,6.74,2020-8-22,0.0,livre
16190,42,6603,8.52,2020-11-1,0.0,livre
16191,46,6577,6.42,2020-1-19,0.0,livre
16192,10,4071,3.99,2020-11-6,0.0,livre
16193,37,2175,6.4,2020-3-18,0.0,livre
16194,7,3691,0.4,2020-1-30,0.0,livre
16195,38,7454,1.42,2020-2-11,0.0,livre
16196,2,5453,1.07,2020-4-19,0.0,livre
16197,11,4589,0.38,2020-1-5,0.0,livre
16198,35,2091,8.74,2020-10-24,0.0,livre
16199,6,7804,8.54,2020-5-25,0.0,livre
16200,20,8286,9.03,2020-11-24,0.0,livre
16201,5,5295,5.43,2020-2-4,0.0,livre
16202,19,308,3.85,2020-6-8,0.0,livre
16203,16,3062,6.51,2020-4-19,0.0,livre
16204,37,8099,7.43,2020-8-17,0.0,livre
16205,25,128,7.85,2020-7-2,0.0,livre
16206,36,2302,2.04,2020-8-3,0.0,livre
16207,49,3682,3.46,2020-11-26,0.0,livre
16208,4,898,5.19,2020-4-15,0.0,livre
16209,44,8511,4.93,2020-2-13,0.0,livre
16210,18,3006,4.72,2020-8-5,0.0,livre
16211,12,4320,8.38,2020-3-22,0.0,livre
16212,15,8996,5.97,2020-7-31,0.0,livre
16213,7,596,9.92,2020-12-20,0.0,en cour
16214,43,8145,0.28,2020-2-24,0.0,livre
16215,27,988,3.12,2020-2-22,0.0,livre
16216,44,7638,6.92,2020-7-1,0.0,livre
16217,48,5980,5.18,2020-7-28,0.0,livre
16218,48,4680,8.59,2020-3-4,0.0,livre
16219,9,5495,8.58,2020-1-21,0.0,livre
16220,41,4422,2.77,2020-7-22,0.0,livre
16221,7,5533,2.58,2020-3-16,0.0,livre
16222,3,8200,7.41,2020-1-22,0.0,livre
16223,12,2362,9.86,2020-4-11,0.0,livre
16224,36,2584,1.52,2020-11-18,0.0,livre
16225,32,3048,4.54,2020-8-3,0.0,livre
16226,36,1835,2.12,2020-4-18,0.0,livre
16227,3,5179,6.51,2020-1-1,0.0,livre
16228,47,7630,9.01,2020-11-7,0.0,livre
16229,37,7551,3.11,2020-1-26,0.0,livre
16230,31,688,8.2,2020-1-30,0.0,livre
16231,48,2624,6.41,2020-12-5,0.0,en cour
16232,22,4531,0.63,2020-12-8,0.0,en cour
16233,18,2559,3.04,2020-2-26,0.0,livre
16234,19,5743,7.03,2020-3-22,0.0,livre
16235,0,931,7.79,2020-4-4,0.0,livre
16236,36,2991,7.82,2020-3-14,0.0,livre
16237,17,884,8.2,2020-9-9,0.0,livre
16238,48,8149,9.42,2020-9-21,0.0,livre
16239,49,4248,9.76,2020-9-5,0.0,livre
16240,33,5234,8.83,2020-2-12,0.0,livre
16241,1,6277,4.28,2020-7-28,0.0,livre
16242,31,4941,7.08,2020-4-10,0.0,livre
16243,0,4560,5.16,2020-7-4,0.0,livre
16244,33,8045,8.46,2020-12-14,0.0,en cour
16245,27,6725,8.2,2020-11-21,0.0,livre
16246,31,4032,9.38,2020-12-9,0.0,en cour
16247,15,5692,0.82,2020-2-1,0.0,livre
16248,46,6972,3.3,2020-10-20,0.0,livre
16249,21,5891,6.51,2020-5-28,0.0,livre
16250,6,354,1.08,2020-1-4,0.0,livre
16251,35,6514,2.05,2020-9-15,0.0,livre
16252,23,5770,9.61,2020-1-28,0.0,livre
16253,50,2228,9.33,2020-8-30,0.0,livre
16254,42,7208,0.34,2020-7-16,0.0,livre
16255,34,3463,4.16,2020-8-5,0.0,livre
16256,10,2787,7.17,2020-4-17,0.0,livre
16257,45,850,4.23,2020-4-26,0.0,livre
16258,14,6086,9.69,2020-7-26,0.0,livre
16259,8,2985,4.41,2020-5-18,0.0,livre
16260,18,6478,3.26,2020-1-6,0.0,livre
16261,35,8487,0.36,2020-8-7,0.0,livre
16262,5,6589,4.09,2020-1-7,0.0,livre
16263,12,3587,9.62,2020-1-25,0.0,livre
16264,30,1652,2.09,2020-4-5,0.0,livre
16265,42,5394,9.4,2020-1-25,0.0,livre
16266,19,421,6.77,2020-8-27,0.0,livre
16267,11,7487,6.78,2020-12-6,0.0,en cour
16268,17,7433,5.24,2020-3-13,0.0,livre
16269,7,3865,4.9,2020-7-10,0.0,livre
16270,46,5886,3.43,2020-10-1,0.0,livre
16271,36,5206,3.83,2020-7-8,0.0,livre
16272,49,8729,8.08,2020-2-7,0.0,livre
16273,19,873,7.22,2020-6-9,0.0,livre
16274,20,1499,6.7,2020-6-5,0.0,livre
16275,24,7065,5.43,2020-9-3,0.0,livre
16276,30,6242,5.38,2020-3-30,0.0,livre
16277,0,1633,2.79,2020-9-30,0.0,livre
16278,11,7283,9.12,2020-2-6,0.0,livre
16279,29,1584,3.84,2020-12-26,0.0,en cour
16280,17,360,5.68,2020-3-19,0.0,livre
16281,20,3930,1.14,2020-10-26,0.0,livre
16282,43,4174,6.58,2020-4-27,0.0,livre
16283,47,8334,2.53,2020-3-29,0.0,livre
16284,0,3767,9.95,2020-11-14,0.0,livre
16285,14,3417,4.02,2020-2-1,0.0,livre
16286,43,6133,5.08,2020-3-9,0.0,livre
16287,6,1190,0.9,2020-1-21,0.0,livre
16288,25,5148,2.96,2020-3-22,0.0,livre
16289,16,4872,2.97,2020-2-6,0.0,livre
16290,48,197,3.81,2020-3-8,0.0,livre
16291,27,5242,1.99,2020-7-7,0.0,livre
16292,2,3397,3.64,2020-5-27,0.0,livre
16293,5,4999,3.59,2020-8-30,0.0,livre
16294,28,6697,5.0,2020-11-5,0.0,livre
16295,19,1819,6.12,2020-8-13,0.0,livre
16296,16,1659,9.57,2020-10-9,0.0,livre
16297,48,4936,5.28,2020-6-10,0.0,livre
16298,28,6128,0.13,2020-1-6,0.0,livre
16299,13,3721,8.53,2020-12-3,0.0,en cour
16300,22,6575,8.32,2020-5-3,0.0,livre
16301,31,5185,3.48,2020-5-22,0.0,livre
16302,40,3631,7.7,2020-10-26,0.0,livre
16303,49,3984,2.45,2020-10-23,0.0,livre
16304,24,873,5.79,2020-4-21,0.0,livre
16305,46,3161,8.55,2020-10-10,0.0,livre
16306,23,7357,9.8,2020-8-17,0.0,livre
16307,2,2467,9.97,2020-2-10,0.0,livre
16308,31,8732,7.24,2020-5-18,0.0,livre
16309,38,8584,5.14,2020-8-15,0.0,livre
16310,46,8950,8.14,2020-12-22,0.0,en cour
16311,34,1839,6.79,2020-12-29,0.0,en cour
16312,31,2398,3.58,2020-11-21,0.0,livre
16313,49,2428,7.11,2020-10-5,0.0,livre
16314,2,7461,6.11,2020-1-5,0.0,livre
16315,5,8650,6.09,2020-5-15,0.0,livre
16316,37,1549,2.8,2020-2-26,0.0,livre
16317,0,7296,8.54,2020-11-23,0.0,livre
16318,37,1244,7.24,2020-4-25,0.0,livre
16319,34,1638,9.5,2020-4-15,0.0,livre
